alert_id,alert_date,rule_id,analyst_id,risk_score,alert_amount,alert_age_days,review_minutes,disposition,sar_flag,rule_name,channel_focus,false_positive_flag,escalated_flag,month
ALT00199,2026-03-25,R006,ANL04,65.0,21162.98,20,22,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-03
ALT00200,2026-03-12,R007,ANL08,52.0,29228.7,10,43,Close - Explained Activity,0,Cash Intensive Business,Cash,0,0,2026-03
ALT00201,2026-03-05,R008,ANL03,61.0,35612.46,1,37,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-03
ALT00202,2026-01-16,R002,ANL12,54.0,24882.93,7,38,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-01
ALT00203,2026-05-26,R003,ANL02,41.0,16746.0,8,22,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT00204,2026-01-14,R008,ANL03,45.0,4095.99,10,38,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-01
ALT00205,2026-02-07,R008,ANL11,52.0,5170.14,3,34,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-02
ALT00206,2026-08-27,R005,ANL04,54.0,36094.71,4,29,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-08
ALT00207,2026-02-25,R003,ANL07,69.0,13550.59,4,29,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-02
ALT00208,2026-01-21,R002,ANL06,60.0,40718.15,3,52,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-01
ALT00209,2026-05-21,R006,ANL11,72.0,7558.67,8,44,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-05
ALT00210,2026-05-16,R003,ANL06,43.0,14970.86,3,60,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-05
ALT00211,2026-08-22,R004,ANL08,43.0,117748.96,9,45,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-08
ALT00212,2026-02-07,R001,ANL09,68.0,45745.47,1,32,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT00213,2026-05-16,R002,ANL11,54.0,11352.76,6,41,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT00214,2026-01-07,R002,ANL07,25.0,7305.06,9,28,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-01
ALT00215,2026-09-25,R001,ANL05,83.0,12016.0,7,45,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT00216,2026-04-16,R004,ANL07,46.0,23102.37,11,44,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00217,2026-07-20,R004,ANL05,78.0,10954.19,8,38,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-07
ALT00218,2026-06-22,R005,ANL11,41.0,27634.46,6,22,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT00219,2026-07-21,R005,ANL03,77.0,5406.15,4,53,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-07
ALT00220,2026-08-27,R002,ANL03,47.0,7690.84,8,44,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-08
ALT00221,2026-04-24,R005,ANL05,34.0,13555.59,7,40,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-04
ALT00222,2026-07-08,R004,ANL04,56.0,49940.15,5,38,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT00223,2026-04-07,R008,ANL02,71.0,6206.51,4,40,Escalate to Case,1,Dormant Account Reactivation,All,0,1,2026-04
ALT00224,2026-06-04,R005,ANL07,65.0,7761.41,15,81,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT00225,2026-04-04,R004,ANL09,41.0,14352.84,7,16,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00226,2026-04-11,R005,ANL03,81.0,15568.97,6,37,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-04
ALT00227,2026-01-29,R006,ANL05,51.0,32999.84,6,39,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-01
ALT00228,2026-03-29,R007,ANL08,46.0,5354.55,16,47,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT00229,2026-01-08,R001,ANL12,49.0,2387.81,8,43,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-01
ALT00230,2026-04-22,R002,ANL05,48.0,62719.26,9,40,Close - Explained Activity,0,High-Risk Jurisdiction Wire,Wire,0,0,2026-04
ALT00231,2026-07-31,R001,ANL08,42.0,10577.47,6,45,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-07
ALT00232,2026-04-19,R004,ANL05,63.0,18199.35,4,41,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-04
ALT00233,2026-02-05,R005,ANL10,51.0,283252.22,7,19,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT00234,2026-07-26,R001,ANL01,71.0,15857.36,6,15,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-07
ALT00235,2026-06-29,R005,ANL12,89.0,476877.48,21,42,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT00236,2026-05-20,R008,ANL11,11.0,11897.71,2,38,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-05
ALT00237,2026-02-28,R006,ANL12,48.0,27882.39,12,38,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT00238,2026-08-04,R005,ANL06,44.0,33905.2,6,46,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-08
ALT00239,2026-09-26,R006,ANL07,43.0,29445.34,13,39,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-09
ALT00240,2026-05-10,R001,ANL06,56.0,1215939.07,11,35,Escalate to Case,1,Structuring / Cash Activity,Cash,0,1,2026-05
ALT00241,2026-09-16,R003,ANL12,43.0,31110.31,13,29,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-09
ALT00242,2026-06-25,R008,ANL09,69.0,21128.37,17,41,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-06
ALT00243,2026-03-26,R004,ANL07,59.0,26742.29,2,31,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT00244,2026-05-25,R002,ANL09,42.0,28248.74,8,44,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT00245,2026-03-24,R001,ANL02,67.0,2195.87,15,64,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-03
ALT00246,2026-06-09,R001,ANL11,57.0,25280.3,15,55,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-06
ALT00247,2026-06-14,R004,ANL09,85.0,16448.22,7,43,Escalate to Case,1,Unusual Volume Increase,All,0,1,2026-06
ALT00248,2026-09-26,R005,ANL02,70.0,13852.85,7,50,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT00249,2026-05-14,R001,ANL12,73.0,8692.28,17,45,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT00250,2026-01-10,R006,ANL12,55.0,35938.26,8,21,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-01
ALT00251,2026-02-06,R005,ANL01,47.0,10848.66,4,47,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-02
ALT00252,2026-08-20,R003,ANL02,57.0,17288.79,5,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT00253,2026-02-16,R004,ANL04,60.0,199758.83,11,31,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-02
ALT00254,2026-01-14,R002,ANL06,50.0,154655.96,19,23,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT00255,2026-04-20,R004,ANL02,59.0,192272.28,4,40,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00256,2026-05-16,R008,ANL02,82.0,113611.8,3,21,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-05
ALT00257,2026-07-29,R002,ANL12,83.0,23603.8,1,30,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT00258,2026-01-20,R002,ANL08,75.0,102225.13,3,55,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT00259,2026-02-07,R004,ANL12,36.0,25597.01,24,25,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-02
ALT00260,2026-04-24,R007,ANL03,56.0,14894.97,2,8,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-04
ALT00261,2026-04-21,R008,ANL03,50.0,16187.83,9,39,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-04
ALT00262,2026-04-15,R004,ANL10,51.0,14674.79,20,36,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-04
ALT00263,2026-06-19,R003,ANL04,32.0,8793.47,14,13,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-06
ALT00264,2026-04-24,R004,ANL02,12.0,13300.74,2,25,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-04
ALT00265,2026-01-15,R004,ANL07,45.0,2530.01,3,36,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT00266,2026-04-01,R006,ANL03,63.0,32123.83,18,33,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-04
ALT00267,2026-02-08,R005,ANL05,86.0,15021.04,5,43,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-02
ALT00268,2026-05-09,R005,ANL03,100.0,22445.28,8,64,Escalate to Case,1,High-Value Wire,Wire,0,1,2026-05
ALT00269,2026-03-08,R008,ANL06,61.0,4903.16,7,18,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-03
ALT00270,2026-04-11,R007,ANL04,57.0,17905.46,20,15,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-04
ALT00271,2026-06-22,R005,ANL09,69.0,19272.3,14,22,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-06
ALT00272,2026-09-06,R002,ANL11,39.0,20742.6,17,25,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-09
ALT00273,2026-07-04,R005,ANL04,21.0,2300.77,5,61,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-07
ALT00274,2026-02-03,R001,ANL02,6.0,26817.49,18,43,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT00275,2026-06-18,R001,ANL06,28.0,55759.08,12,43,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT00276,2026-05-31,R001,ANL02,67.0,28544.44,10,31,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-05
ALT00277,2026-08-01,R001,ANL05,70.0,1700.9,2,39,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT00278,2026-04-29,R008,ANL04,65.0,3342.35,2,34,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-04
ALT00279,2026-03-25,R006,ANL08,53.0,1508.9,8,39,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-03
ALT00280,2026-03-26,R002,ANL12,52.0,14667.88,7,59,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-03
ALT00281,2026-09-03,R004,ANL08,57.0,183100.14,6,34,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-09
ALT00282,2026-03-22,R003,ANL07,83.0,2554.91,3,30,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-03
ALT00283,2026-08-06,R001,ANL07,17.0,7608.59,5,37,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-08
ALT00284,2026-05-06,R005,ANL08,79.0,16288.09,8,31,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-05
ALT00285,2026-07-18,R002,ANL09,58.0,21541.21,9,29,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-07
ALT00286,2026-08-25,R004,ANL02,36.0,269408.2,7,58,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-08
ALT00287,2026-03-11,R005,ANL12,53.0,47470.33,5,50,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT00288,2026-03-14,R002,ANL08,77.0,18475.62,1,63,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-03
ALT00289,2026-05-21,R003,ANL10,73.0,5856.03,7,63,Escalate to Case,1,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-05
ALT00290,2026-05-30,R005,ANL04,29.0,123209.52,5,60,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-05
ALT00291,2026-03-21,R008,ANL06,54.0,33892.06,8,32,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-03
ALT00292,2026-08-09,R003,ANL04,72.0,69820.53,17,25,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-08
ALT00293,2026-01-28,R008,ANL07,57.0,48510.9,7,8,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-01
ALT00294,2026-02-23,R001,ANL06,65.0,10343.02,18,54,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT00295,2026-04-15,R001,ANL08,58.0,5217.41,13,39,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT00296,2026-06-10,R003,ANL11,78.0,61563.15,4,21,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-06
ALT00297,2026-09-07,R007,ANL08,67.0,10419.83,5,19,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-09
ALT00298,2026-04-08,R003,ANL07,79.0,26433.41,3,39,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-04
ALT00299,2026-09-19,R005,ANL05,73.0,90829.81,11,31,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-09
ALT00300,2026-08-07,R006,ANL04,60.0,5998.71,5,40,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-08
ALT00301,2026-09-02,R003,ANL11,64.0,15475.96,10,51,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-09
ALT00302,2026-04-18,R004,ANL06,32.0,22903.99,5,40,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-04
ALT00303,2026-05-31,R003,ANL06,74.0,30196.96,16,50,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-05
ALT00304,2026-03-28,R001,ANL02,79.0,12818.13,11,30,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00305,2026-09-09,R003,ANL02,77.0,214710.7,5,47,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00306,2026-05-21,R006,ANL09,68.0,9234.11,6,87,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-05
ALT00307,2026-07-01,R003,ANL01,53.0,19488.19,9,38,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-07
ALT00308,2026-07-20,R001,ANL09,52.0,74642.36,3,51,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-07
ALT00309,2026-01-01,R007,ANL05,52.0,12197.23,31,31,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT00310,2026-07-15,R005,ANL07,60.0,38065.3,4,31,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-07
ALT00311,2026-06-15,R005,ANL12,61.0,722824.17,22,26,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT00312,2026-09-22,R003,ANL07,45.0,18939.3,5,27,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00313,2026-06-23,R001,ANL11,78.0,3965.65,6,23,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-06
ALT00314,2026-05-30,R004,ANL12,55.0,8554.98,2,37,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT00315,2026-08-22,R001,ANL07,88.0,4432.82,2,36,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-08
ALT00316,2026-09-25,R003,ANL12,52.0,8055.16,4,73,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00317,2026-09-01,R003,ANL08,82.0,38579.35,6,33,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00318,2026-01-18,R004,ANL05,86.0,71196.52,19,18,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT00319,2026-08-20,R008,ANL11,88.0,56678.84,4,41,Close - False Positive,0,Dormant Account Reactivation,All,1,0,2026-08
ALT00320,2026-09-17,R005,ANL07,64.0,6123.86,4,59,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-09
ALT00321,2026-04-03,R003,ANL02,35.0,24577.25,4,50,Close - Explained Activity,0,Rapid Movement of Funds,ACH/P2P/Wire,0,0,2026-04
ALT00322,2026-07-25,R005,ANL09,36.0,38452.84,6,35,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-07
ALT00323,2026-07-11,R002,ANL04,43.0,234727.9,12,42,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT00324,2026-01-11,R002,ANL03,54.0,6169.84,2,28,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT00325,2026-06-13,R005,ANL09,58.0,53489.87,5,57,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-06
ALT00326,2026-06-14,R001,ANL04,100.0,35423.64,7,39,Escalate to Case,1,Structuring / Cash Activity,Cash,0,1,2026-06
ALT00327,2026-03-13,R005,ANL03,73.0,44164.43,12,48,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-03
ALT00328,2026-01-06,R008,ANL01,69.0,45886.67,9,35,Escalate to Case,0,Dormant Account Reactivation,All,0,1,2026-01
ALT00329,2026-09-23,R007,ANL05,51.0,21251.82,3,12,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-09
ALT00330,2026-03-19,R003,ANL01,61.0,198004.0,1,25,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-03
ALT00331,2026-05-27,R006,ANL09,78.0,20946.78,6,28,Escalate to Case,1,P2P Funnel Activity,P2P,0,1,2026-05
ALT00332,2026-05-13,R007,ANL06,58.0,41316.32,11,45,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-05
ALT00333,2026-01-16,R007,ANL01,47.0,3476.9,1,48,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT00334,2026-08-26,R001,ANL12,65.0,11823.9,6,34,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-08
ALT00335,2026-09-10,R006,ANL01,80.0,303275.68,8,12,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-09
ALT00336,2026-07-13,R003,ANL10,71.0,157774.63,8,11,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-07
ALT00337,2026-07-13,R005,ANL02,78.0,41147.46,20,72,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-07
ALT00338,2026-02-26,R006,ANL09,5.0,15343.1,12,35,Close - False Positive,0,P2P Funnel Activity,P2P,1,0,2026-02
ALT00339,2026-09-29,R004,ANL10,70.0,16040.83,5,14,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT00340,2026-07-28,R004,ANL02,78.0,7567.53,3,44,Escalate to Case,0,Unusual Volume Increase,All,0,1,2026-07
ALT00341,2026-05-10,R006,ANL04,78.0,1726.3,24,18,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-05
ALT00342,2026-02-07,R002,ANL02,21.0,39521.53,1,25,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-02
ALT00343,2026-01-11,R002,ANL04,64.0,49603.46,11,64,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-01
ALT00344,2026-05-07,R007,ANL05,70.0,36582.67,1,55,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-05
ALT00345,2026-07-27,R005,ANL11,69.0,9558.48,9,42,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-07
ALT00346,2026-02-25,R003,ANL08,98.0,17930.53,4,16,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-02
ALT00347,2026-02-18,R001,ANL06,51.0,6418.92,5,61,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-02
ALT00348,2026-09-30,R001,ANL12,52.0,25445.2,7,32,Escalate to Case,0,Structuring / Cash Activity,Cash,0,1,2026-09
ALT00349,2026-09-04,R001,ANL07,71.0,61989.71,4,41,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-09
ALT00350,2026-09-05,R003,ANL02,56.0,43045.65,6,41,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00351,2026-04-10,R001,ANL04,58.0,11715.72,26,18,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT00352,2026-03-31,R001,ANL11,27.0,28563.34,13,37,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00353,2026-03-20,R001,ANL05,46.0,65093.53,8,28,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-03
ALT00354,2026-01-06,R004,ANL02,59.0,3218.21,4,33,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-01
ALT00355,2026-05-04,R004,ANL11,55.0,43314.74,11,51,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-05
ALT00356,2026-05-17,R001,ANL07,48.0,7865.16,4,30,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT00357,2026-01-11,R003,ANL02,89.0,19982.83,13,36,Escalate to Case,0,Rapid Movement of Funds,ACH/P2P/Wire,0,1,2026-01
ALT00358,2026-05-18,R001,ANL08,30.0,3907.74,26,29,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-05
ALT00359,2026-08-20,R007,ANL06,57.0,5395.76,5,39,Escalate to Case,0,Cash Intensive Business,Cash,0,1,2026-08
ALT00360,2026-02-02,R004,ANL01,84.0,20998.77,1,12,Close - Explained Activity,0,Unusual Volume Increase,All,0,0,2026-02
ALT00361,2026-03-02,R004,ANL05,61.0,21279.52,5,19,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT00362,2026-02-15,R001,ANL07,49.0,40586.59,2,46,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-02
ALT00363,2026-01-05,R002,ANL11,36.0,16860.18,6,90,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-01
ALT00364,2026-08-10,R005,ANL08,47.0,40327.75,9,40,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-08
ALT00365,2026-01-04,R007,ANL06,64.0,12697.85,10,34,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-01
ALT00366,2026-06-06,R001,ANL04,57.0,61897.4,9,46,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-06
ALT00367,2026-04-18,R008,ANL08,78.0,27381.58,7,42,Close - Explained Activity,0,Dormant Account Reactivation,All,0,0,2026-04
ALT00368,2026-03-01,R004,ANL12,69.0,15501.95,3,25,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-03
ALT00369,2026-07-18,R004,ANL08,55.0,14486.52,7,32,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-07
ALT00370,2026-02-09,R004,ANL12,58.0,24894.24,4,46,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-02
ALT00371,2026-09-28,R004,ANL08,29.0,12610.67,3,20,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT00372,2026-01-31,R005,ANL08,58.0,99604.57,6,52,Close - False Positive,0,High-Value Wire,Wire,1,0,2026-01
ALT00373,2026-09-18,R004,ANL02,41.0,71648.11,3,43,Close - False Positive,0,Unusual Volume Increase,All,1,0,2026-09
ALT00374,2026-05-22,R002,ANL10,71.0,419677.4,10,78,Escalate to Case,0,High-Risk Jurisdiction Wire,Wire,0,1,2026-05
ALT00375,2026-04-08,R001,ANL03,71.0,24279.3,16,15,Close - False Positive,0,Structuring / Cash Activity,Cash,1,0,2026-04
ALT00376,2026-03-18,R005,ANL07,72.0,29122.46,5,46,Close - Explained Activity,0,High-Value Wire,Wire,0,0,2026-03
ALT00377,2026-07-02,R005,ANL02,72.0,14212.22,10,43,Escalate to Case,0,High-Value Wire,Wire,0,1,2026-07
ALT00378,2026-09-05,R003,ANL08,69.0,31801.51,6,36,Close - False Positive,0,Rapid Movement of Funds,ACH/P2P/Wire,1,0,2026-09
ALT00379,2026-07-06,R002,ANL01,59.0,46615.41,3,37,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-07
ALT00380,2026-03-26,R007,ANL02,60.0,25578.6,6,54,Close - False Positive,0,Cash Intensive Business,Cash,1,0,2026-03
ALT00381,2026-05-28,R002,ANL06,73.0,116735.89,5,9,Close - False Positive,0,High-Risk Jurisdiction Wire,Wire,1,0,2026-05
ALT00382,2026-02-09,R002,ANL03,51.0,42640.22,7,41,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-02
ALT00383,2026-09-26,R001,ANL08,24.0,70575.86,12,37,Close - Explained Activity,0,Structuring / Cash Activity,Cash,0,0,2026-09
ALT00384,2026-07-02,R006,ANL10,53.0,46753.5,21,50,Close - Explained Activity,0,P2P Funnel Activity,P2P,0,0,2026-07
ALT00385,2026-07-18,R006,ANL12,70.0,17065.45,7,29,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-07
ALT00386,2026-09-23,R002,ANL02,19.0,16673.79,18,43,Escalate to Case,1,High-Risk Jurisdiction Wire,Wire,0,1,2026-09
ALT00387,2026-06-10,R006,ANL04,77.0,15866.84,6,32,Escalate to Case,0,P2P Funnel Activity,P2P,0,1,2026-06
